FIELD_ID1_Label	FIELD_ID1_CAMPAIGN	AGRICULTURE1_SOIL_MANAGMENT	AGRICULTURE1_CROP	AGRICULTURE1_AGRI_TYPE	AGRICULTURE1_LIVESTOCK	FIELD_SUB_ID1_SEASON	PLOT_ID_SEASONAL1_Label	WEEDS1_PHENOLOGY_STAGE	WEEDS1_WEED_SPECIES	WEEDS1_DENSITY_CLASS
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF053-Ta-Y1-S1-PC	C	LOLSS	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF053-Ta-Y1-S1-PC	C	TRFRE	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF053-Ta-Y1-S1-PC	D	POAAN	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF053-Ta-Y1-S2-PB	C	DAUCA	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF053-Ta-Y1-S2-PB	D	ANGAR	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF053-Ta-Y1-S2-PB	D	TAROF	3+
AF053-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF053-Ta-Y1-S2-PB	D	TRFRE	3+
AF055-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF055-Ta-Y1-S1-PA	D	CARHI	3+
AF055-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF055-Ta-Y1-S1-PB	D	CARHI	3+
AF056-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF056-Ta-Y1-S1-PB	C	AVEFA	3+
AF059-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF059-Ta-Y1-S1-PA	D	STEME	3+
AF059-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF059-Ta-Y1-S1-PA	D	VERPE	3+
AF059-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF059-Ta-Y1-S1-PB	D	CERGL	3+
AF059-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF059-Ta-Y1-S1-PB	D	VERPE	3+
AF059-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF059-Ta-Y1-S1-PD	D	CERGL	3+
AF067-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF067-Ta-Y1-S2-PB	D	LOTCO	3+
AF067-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF067-Ta-Y1-S2-PC	D	LOTCO	3+
AF067-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF067-Ta-Y1-S2-PD	D	LOTCO	3+
AF072-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF072-Ta-Y1-S1-PB	C	GALAP	3+
AF072-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF072-Ta-Y1-S1-PD	C	GALAP	3+
AF077-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF077-Ta-Y1-S1-PB	D	BROST	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF078-Ta-Y1-S1-PB	A	POLAV	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S1	AF078-Ta-Y1-S1-PD	A	POLAV	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PA	B	POLCO	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PB	B	POLAV	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PC	B	ANGAR	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PC	B	POLAV	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PD	B	POLAV	3+
AF078-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF078-Ta-Y1-S2-PD	B	POLCO	3+
AF083-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF083-Ta-Y1-S1-PB	C	VIOAR	3+
AF083-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF083-Ta-Y1-S1-PB	D	VERHE	3+
AF083-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF083-Ta-Y1-S1-PC	D	VERHE	3+
AF083-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF083-Ta-Y1-S2-PC	D	VERHE	3+
AF086-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S1	AF086-Ta-Y1-S1-PA	C	CIRAR	3+
AF086-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF086-Ta-Y1-S2-PA	D	CIRAR	3+
AF088-Ta-Y1	Y1		Ta	REASONABLE	0	S1	AF088-Ta-Y1-S1-PC	B	LOLSS	3+
AF088-Ta-Y1	Y1		Ta	REASONABLE	0	S1	AF088-Ta-Y1-S1-PD	B	LOLSS	3+
AF089-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF089-Ta-Y1-S2-PB	D	ALOMY	3+
AF090-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF090-Ta-Y1-S2-PB	C	EQUAR	3+
AF093-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF093-Ta-Y1-S2-PB	C	LOTCO	2
AF093-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF093-Ta-Y1-S2-PC	C	LOTCO	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PA	D	AVEFA	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PB	D	AVEFA	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PB	D	LOLSS	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PB	D	RAPRA	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PC	D	RAPRA	2
AF095-Ta-Y1	Y1		Ta	REASONABLE	0	S2	AF095-Ta-Y1-S2-PD	D	AVEFA	2
AF096-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF096-Ta-Y1-S2-PA	C	CIRAR	2
AF096-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF096-Ta-Y1-S2-PB	C	CONAR	2
AF096-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF096-Ta-Y1-S2-PC	C	CIRAR	2
AF096-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF096-Ta-Y1-S2-PD	C	CONAR	2
AF097-Ta-Y1	Y1		Ta	CONVENTIONAL	0	S2	AF097-Ta-Y1-S2-PB	C	CONAR	2
AF098-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF098-Ta-Y1-S2-PB	D	ALOMY	2
AF098-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF098-Ta-Y1-S2-PC	C	GERDI	2
AF098-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF098-Ta-Y1-S2-PC	D	MEDSA	2
AF098-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF098-Ta-Y1-S2-PD	D	MEDSA	2
AF099-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF099-Ta-Y1-S2-PC	C	ANGAR	2
AF099-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF099-Ta-Y1-S2-PC	D	RANAR	2
AF099-Ta-Y1	Y1		Ta	ORGANIC	0	S2	AF099-Ta-Y1-S2-PD	D	RANAR	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PA	B	GALAP	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PB	C	GALAP	3+
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PB	D	RUMOB	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PC	D	POLCO	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PC	D	VICSA	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PD	B	ARBTH	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PD	D	AVEFA	2
AF152-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF152-Ta-Y2-S1-PD	D	POLPE	2
AF153-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF153-Ta-Y2-S1-PA	B	ALOMY	2
AF153-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF153-Ta-Y2-S1-PA	D	MEDSA	2
AF153-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF153-Ta-Y2-S1-PB	C	MATIN	2
AF153-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF153-Ta-Y2-S1-PB	D	DACGL	2
AF153-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF153-Ta-Y2-S1-PC	D	FAGES	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PB	D	LOLSS	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PB	D	PICSS	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PC	D	AVEFA	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PC	D	CIRAR	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PC	D	SONAS	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PD	C	MNTFA	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PD	D	GALAP	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PD	D	PAPRH	2
AF154-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF154-Ta-Y2-S1-PD	D	POAAN	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PA	D	ANGAR	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PA	D	MATIN	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PC	B	TRFRE	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PC	C	SONSS	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PC	D	HRYRA	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PD	B	PAPRH	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PD	C	SENVU	2
AF155-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF155-Ta-Y2-S1-PD	D	GALAP	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PA	B	APHAR	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PA	D	GERDI	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PB	C	VERHE	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PB	D	POAAN	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PC	C	VERHE	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PC	D	DAUCA	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PC	D	POLPE	2
AF156-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF156-Ta-Y2-S1-PD	D	SONAS	2
AF157-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF157-Ta-Y2-S1-PA	D	AVEFA	2
AF157-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF157-Ta-Y2-S1-PB	D	RANSS	2
AF157-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF157-Ta-Y2-S1-PC	D	POAAN	2
AF157-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF157-Ta-Y2-S1-PD	C	GALAP	3+
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PA	D	VERPE	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PB	C	ANTAR	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PB	C	POAAN	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PB	D	PAPRH	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PB	D	POLAV	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PC	C	POLPE	2
AF158-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF158-Ta-Y2-S1-PD	C	EROCI	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PA	B	CONAR	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PA	C	AVEFA	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PA	C	GALAP	3+
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PA	D	APHAR	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PA	D	HELAN	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PC	D	POLLA	2
AF159-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF159-Ta-Y2-S1-PD	B	VICSA	2
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PA	C	SENVU	2
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PB	B	MEDSA	2
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PC	C	ANTAR	2
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PC	C	GALAP	2
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PD	D	EPIAD	3+
AF160-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF160-Ta-Y2-S1-PD	D	POATR	2
AF161-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF161-Ta-Y2-S1-PA	C	RANRE	3+
AF161-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF161-Ta-Y2-S1-PB	B	LAPCO	2
AF161-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF161-Ta-Y2-S1-PB	C	POLCO	2
AF161-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF161-Ta-Y2-S1-PC	C	CONAR	3+
AF161-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF161-Ta-Y2-S1-PD	D	LOLSS	2
AF162-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF162-Ta-Y2-S1-PC	B	PAPRH	2
AF162-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF162-Ta-Y2-S1-PC	D	KNAAR	2
AF162-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF162-Ta-Y2-S1-PD	B	PICSS	2
AF162-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF162-Ta-Y2-S1-PD	C	CIRVU	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PA	C	HOLLA	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PA	D	AVEFA	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PA	D	SENVU	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PB	C	SONSS	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PC	B	GALAP	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PC	C	LOLSS	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PC	C	POLCO	3+
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PC	D	SONAS	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PD	C	MATCH	2
AF165-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF165-Ta-Y2-S1-PD	D	LAPCO	2
AF166-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF166-Ta-Y2-S1-PA	C	PHCTA	2
AF166-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF166-Ta-Y2-S1-PA	C	TRFRE	2
AF166-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF166-Ta-Y2-S1-PA	D	CONAR	2
AF166-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF166-Ta-Y2-S1-PB	C	ANGAR	2
AF166-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF166-Ta-Y2-S1-PC	D	POAAN	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PA	A	STEME	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PA	D	LACSE	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PB	D	POATR	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PC	C	CHEAL	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PC	C	POAAN	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PC	C	SINAR	2
AF167-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF167-Ta-Y2-S1-PC	D	GERDI	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PA	D	MYGPE	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PB	D	ANGAR	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PB	D	MEDSA	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PB	D	POLAV	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PC	C	POLCO	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PC	C	VIOAR	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PD	C	POAAN	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PD	C	VIOAR	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PD	D	PICEC	2
AF168-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF168-Ta-Y2-S1-PD	D	SONAS	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PA	C	VERHE	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PB	B	CIRAR	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PB	C	MYOAR	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PB	D	PICSS	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PB	D	POLCO	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PC	C	GERMO	2
AF169-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF169-Ta-Y2-S1-PC	D	GERDI	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PA	B	POATR	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PB	C	POLLA	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PC	C	ALOMY	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PC	C	ANTAR	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PC	D	GALAP	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PC	D	RAPRA	2
AF170-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF170-Ta-Y2-S1-PD	C	VLPMY	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PA	D	PAPRH	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PA	D	RUMOB	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PB	C	POLAV	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PC	D	ALOMY	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PC	D	POLAV	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PD	B	SONAS	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PD	C	VERHE	2
AF171-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF171-Ta-Y2-S1-PD	D	CERGL	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PA	D	PAPRH	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PB	B	GALAP	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PB	C	AGRRE	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PB	D	ALOMY	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PB	D	CAGSE	2
AF174-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF174-Ta-Y2-S1-PD	D	TRFRE	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PB	B	LOLSS	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PB	D	TRFAL	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PC	C	ANGAR	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PC	C	SENVU	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PD	B	ARREB	2
AF175-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF175-Ta-Y2-S1-PD	C	PICSS	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PA	C	VIOAR	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PA	D	ERIAN	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PB	B	VLPMY	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PB	D	ANGAR	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PC	C	RAPRA	2
AF176-Ta-Y2	Y2		Ta	REASONABLE	0	S1	AF176-Ta-Y2-S1-PC	C	SENVU	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PA	C	VERPE	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PB	C	MYGPE	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PC	B	CHEAL	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PC	B	VICFX	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PC	D	POAAN	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PD	B	GERDI	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PD	D	TAROF	2
AF177-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF177-Ta-Y2-S1-PD	D	VICSA	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PA	C	LAPCO	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PA	D	CHEAL	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PA	D	RANSS	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PB	C	POAAN	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PC	C	ALOMY	3+
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PC	D	ANGAR	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PC	D	AVEFA	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PD	C	GALAP	2
AF178-Ta-Y2	Y2		Ta	CONVENTIONAL	0	S1	AF178-Ta-Y2-S1-PD	D	LAPCO	2
AF179-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF179-Ta-Y2-S1-PA	C	 MYOAR	2
AF179-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF179-Ta-Y2-S1-PC	C	LOTCO	2
AF179-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF179-Ta-Y2-S1-PC	D	LAPCO	2
AF179-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF179-Ta-Y2-S1-PD	D	AVEFA	2
AF180-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF180-Ta-Y2-S1-PA	D	VERPE	2
AF180-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF180-Ta-Y2-S1-PB	D	VERHE	2
AF180-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF180-Ta-Y2-S1-PC	C	VERHE	2
AF180-Ta-Y2	Y2		Ta	ORGANIC	0	S1	AF180-Ta-Y2-S1-PD	C	POLCO	2
